id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
32642,15674671,Conway,551,Spain,Male,31.0,10,128410.71,2,1.0,0.0,181718.73,0
32643,15628272,Tien,598,France,Male,36.0,3,0.0,2,1.0,0.0,130446.65,0
32644,15770141,Miah,537,France,Female,37.0,4,0.0,2,1.0,0.0,90967.21,0
32645,15785485,Ferri,785,Germany,Female,41.0,4,138878.81,1,1.0,1.0,136877.24,0
32646,15733842,Pirozzi,597,France,Female,24.0,1,103219.47,1,1.0,0.0,60420.07,1
32647,15596939,Calabresi,769,Germany,Male,48.0,2,132578.92,1,1.0,0.0,84320.94,1
32648,15755209,Fu,561,Spain,Female,35.0,7,133868.21,1,1.0,0.0,27286.1,0
32649,15798532,Crawford,810,France,Female,36.0,9,0.0,2,0.0,1.0,76621.49,0
32650,15802570,Uwakwe,589,France,Male,32.0,4,0.0,2,1.0,0.0,77500.72,0
32651,15690456,Yudina,764,France,Male,33.0,6,0.0,2,0.0,0.0,157648.12,0
32652,15607990,Gallo,760,Spain,Male,43.0,6,175735.5,2,0.0,1.0,157337.29,0
32653,15584576,Onyemere,699,Spain,Male,35.0,6,0.0,1,1.0,0.0,146738.33,0
32654,15593499,Hsing,718,France,Female,54.0,10,0.0,1,1.0,0.0,150659.35,1
32655,15720644,Martin,628,France,Male,39.0,7,78939.15,1,1.0,0.0,103608.06,1
32656,15602735,Chu,527,France,Male,32.0,1,0.0,2,0.0,1.0,52629.73,0
32657,15808849,Ch'iu,597,Germany,Female,39.0,9,125889.3,1,1.0,0.0,113666.48,0
32658,15586674,Palerma,594,France,Male,32.0,3,0.0,1,1.0,1.0,173486.16,0
32659,15737998,Cheng,529,France,Male,46.0,8,0.0,2,0.0,1.0,126511.94,0
32660,15581528,Y?,719,France,Male,54.0,5,0.0,2,0.0,1.0,53843.71,0
32661,15791958,Okwuadigbo,719,France,Female,27.0,2,0.0,2,1.0,1.0,74800.99,0
32662,15756026,Milanesi,696,Germany,Male,41.0,3,156815.71,1,1.0,0.0,100423.88,0
32663,15668059,T'ien,683,France,Male,42.0,9,0.0,2,0.0,0.0,75858.25,0
32664,15725698,Sheets,660,Spain,Female,35.0,6,100768.77,1,0.0,0.0,19199.61,0
32665,15674720,T'ang,733,Germany,Male,71.0,7,113535.3,1,1.0,1.0,160110.17,0
32666,15694456,Toscani,729,Germany,Male,62.0,3,98592.88,1,1.0,1.0,11199.04,0
32667,15595917,Bird,680,Spain,Male,42.0,0,0.0,1,1.0,0.0,136377.21,1
32668,15668775,Pendred,757,France,Female,47.0,3,130747.1,1,1.0,0.0,143829.54,0
32669,15781589,Ts'ui,624,Spain,Male,39.0,5,0.0,2,0.0,0.0,164835.05,0
32670,15756875,T'ao,437,Germany,Female,49.0,4,105919.37,1,1.0,0.0,43496.36,1
32671,15654464,McIntyre,739,France,Female,37.0,1,0.0,1,1.0,0.0,169161.5,1
32672,15768193,Trevisani,564,Germany,Male,29.0,8,145387.32,1,1.0,0.0,153662.88,0
32673,15682084,Hsieh,636,Germany,Female,48.0,9,135645.29,1,0.0,0.0,14081.64,1
32674,15720305,Power,591,Spain,Female,40.0,1,86376.29,3,0.0,1.0,136767.16,0
32675,15640268,Istomin,569,France,Female,47.0,8,0.0,1,1.0,0.0,131301.89,1
32676,15605672,Zetticci,652,France,Male,33.0,8,0.0,1,0.0,1.0,140137.98,0
32677,15644962,Tikhonov,751,Germany,Male,45.0,7,97588.6,1,1.0,1.0,103934.12,0
32678,15751167,Mazzanti,731,France,Male,31.0,8,0.0,1,1.0,1.0,179227.04,0
32679,15783305,Wallace,722,France,Male,36.0,7,98752.51,1,1.0,1.0,145560.38,0
32680,15567993,T'ien,734,Germany,Male,42.0,3,146766.72,1,1.0,1.0,43956.83,1
32681,15672704,Jackson,582,France,Female,24.0,4,0.0,2,1.0,0.0,193518.76,0
32682,15638247,Boan,700,France,Male,36.0,9,0.0,2,1.0,0.0,142287.65,0
32683,15791040,Hsing,706,Spain,Female,44.0,9,0.0,1,1.0,0.0,123835.53,1
32684,15765060,Hs?eh,643,France,Male,40.0,8,0.0,2,1.0,1.0,50368.63,0
32685,15721935,Kincaid,521,Germany,Male,25.0,7,152581.06,2,1.0,1.0,157878.67,0
32686,15809462,Milanesi,550,France,Male,35.0,9,0.0,1,1.0,0.0,146875.86,0
32687,15645232,Iadanza,597,Germany,Female,37.0,7,145843.59,1,1.0,0.0,86920.05,1
32688,15663941,Milanesi,677,France,Male,39.0,10,0.0,2,1.0,0.0,91947.73,0
32689,15579262,K'ung,571,Germany,Female,30.0,9,101736.66,1,0.0,1.0,195651.66,0
32690,15674844,Scott,682,France,Male,35.0,4,0.0,2,1.0,0.0,9984.4,0
32691,15591036,Beggs,667,Spain,Female,42.0,9,177657.35,1,0.0,1.0,77142.85,0
32692,15628697,Tung,644,France,Male,38.0,3,0.0,2,1.0,0.0,42862.82,0
32693,15667938,Hsia,712,Spain,Female,46.0,3,0.0,1,1.0,0.0,185827.73,1
32694,15583883,Aitken,633,France,Male,41.0,8,108513.27,1,1.0,1.0,92878.57,0
32695,15598894,Nwabugwu,597,France,Male,46.0,5,0.0,2,0.0,0.0,51705.02,0
32696,15757981,Loggia,748,France,Male,66.0,6,0.0,1,1.0,0.0,84863.85,0
32697,15753955,Kuo,687,Germany,Female,40.0,6,128486.11,1,1.0,0.0,170195.4,1
32698,15802368,Hsieh,850,France,Male,41.0,10,106290.64,1,1.0,0.0,105969.02,0
32699,15643024,Macdonald,649,France,Male,56.0,8,0.0,1,1.0,0.0,174098.28,1
32700,15568849,Bryan,540,France,Female,31.0,10,118158.74,1,1.0,1.0,158027.57,0
32701,15591091,Chukwuma,695,France,Female,45.0,7,0.0,2,1.0,0.0,34857.46,0
32702,15630106,Chiang,592,France,Male,38.0,6,140931.97,1,1.0,0.0,183617.96,0
32703,15716324,Ignatieff,663,France,Female,44.0,9,143672.9,1,1.0,1.0,115147.33,1
32704,15664759,Genovese,732,France,Female,71.0,6,108748.45,1,1.0,1.0,95848.39,0
32705,15683522,Ejimofor,678,France,Male,31.0,5,90612.34,1,1.0,1.0,166677.54,0
32706,15631756,Chidiebele,506,France,Female,31.0,5,0.0,2,0.0,0.0,98820.09,0
32707,15804822,L?,805,France,Female,31.0,2,0.0,2,1.0,0.0,4798.12,0
32708,15702571,Wright,710,Germany,Female,25.0,1,151958.19,2,1.0,1.0,131238.37,0
32709,15645404,Okwuadigbo,520,France,Female,39.0,5,73493.17,1,0.0,1.0,109626.13,1
32710,15653752,Cavenagh,573,France,Male,60.0,9,121404.64,1,1.0,1.0,157577.29,0
32711,15690546,Hsiao,731,France,Female,31.0,5,0.0,1,0.0,1.0,174744.02,0
32712,15711218,Parry,656,Germany,Male,39.0,2,121704.32,2,1.0,1.0,55556.3,0
32713,15778287,Hao,582,France,Male,29.0,7,0.0,2,1.0,1.0,121485.1,0
32714,15751491,Hsiao,619,Germany,Male,29.0,5,117206.3,1,0.0,1.0,42840.18,0
32715,15754940,Descoteaux,597,France,Male,28.0,4,0.0,2,0.0,1.0,5104.08,0
32716,15752912,Mazzanti,588,Spain,Female,34.0,1,0.0,2,0.0,0.0,146651.99,0
32717,15741295,Yefimova,615,France,Male,37.0,0,0.0,2,1.0,1.0,49872.33,0
32718,15729201,Onyemauchechukwu,567,France,Male,36.0,8,0.0,1,1.0,0.0,94744.47,0
32719,15641183,Abron,708,France,Male,41.0,8,0.0,1,1.0,0.0,128400.62,0
32720,15675749,Baranov,695,France,Male,23.0,1,0.0,2,1.0,1.0,141756.32,0
32721,15655410,Hargreaves,667,France,Male,35.0,10,0.0,2,1.0,0.0,76621.49,0
32722,15616280,Obiuto,675,France,Male,30.0,1,0.0,2,0.0,0.0,28045.77,0
32723,15740345,Mazzanti,696,Germany,Female,47.0,4,99046.31,1,1.0,0.0,145536.47,1
32724,15691871,Lucciano,732,France,Female,36.0,4,0.0,2,1.0,0.0,140889.32,0
32725,15744607,O'Donnell,724,France,Male,31.0,1,0.0,2,1.0,0.0,108891.2,0
32726,15665790,Chia,565,Germany,Male,78.0,5,47536.4,1,1.0,1.0,46775.28,1
32727,15610147,Ross,632,France,Male,39.0,10,0.0,2,0.0,1.0,2085.32,0
32728,15713853,Ifeajuna,732,Germany,Male,42.0,5,108748.08,2,1.0,1.0,65323.11,0
32729,15807768,Sagese,551,France,Male,51.0,6,89900.24,2,0.0,0.0,153887.96,1
32730,15654975,Ch'ang,707,Germany,Male,32.0,3,104911.35,2,1.0,0.0,126281.83,0
32731,15641043,H?,762,France,Female,33.0,7,0.0,2,1.0,0.0,12096.61,0
32732,15726354,Chu,686,France,Female,32.0,1,127847.86,1,1.0,1.0,88680.65,0
32733,15594515,Onwuamaeze,648,France,Male,40.0,4,0.0,2,1.0,0.0,84760.35,0
32734,15662151,Gould,758,France,Male,40.0,4,0.0,2,0.0,1.0,168780.04,0
32735,15802823,Begum,647,Germany,Female,46.0,1,119741.77,1,0.0,0.0,54949.73,1
32736,15583691,Onyemauchechukwu,625,France,Male,36.0,2,0.0,2,1.0,1.0,171037.55,0
32737,15643629,Olisaemeka,636,France,Female,32.0,3,0.0,2,1.0,0.0,148564.51,0
32738,15768120,Shao,678,France,Male,32.0,1,0.0,2,1.0,1.0,71071.25,0
32739,15718443,Ch'ang,619,France,Male,31.0,6,110349.82,1,1.0,0.0,62634.94,0
32740,15809248,Rizzo,635,Spain,Female,57.0,10,99760.22,1,1.0,1.0,116537.86,0
32741,15640521,Chidumaga,552,Germany,Male,39.0,3,144962.74,1,1.0,1.0,58844.84,0
32742,15739972,Hs?,633,France,Male,48.0,9,0.0,2,1.0,1.0,7919.08,0
32743,15656522,Y?an,708,France,Male,29.0,4,0.0,2,1.0,0.0,124761.8,0
32744,15752994,Chia,637,France,Male,52.0,1,0.0,1,1.0,0.0,43931.35,1
32745,15714493,Francis,465,Spain,Female,39.0,4,0.0,2,1.0,1.0,95500.98,0
32746,15693902,Hunt,577,Spain,Male,19.0,8,0.0,1,1.0,1.0,91036.74,0
32747,15618182,Folliero,732,France,Female,42.0,7,0.0,2,0.0,1.0,85983.54,0
32748,15656096,T'ao,561,France,Male,28.0,5,0.0,2,0.0,0.0,123697.28,0
32749,15692664,Miller,489,Germany,Female,34.0,1,136622.64,1,1.0,1.0,120790.02,0
32750,15680141,Lai,611,Spain,Male,34.0,4,0.0,2,1.0,0.0,14081.61,0
32751,15589475,Azikiwe,667,France,Male,36.0,8,0.0,1,1.0,1.0,67734.79,0
32752,15621004,Chukwuhaenye,619,France,Male,32.0,7,0.0,1,1.0,0.0,198055.94,0
32753,15806593,Calabrese,589,France,Female,37.0,3,119655.77,1,1.0,0.0,112972.39,0
32754,15671243,Y?,558,France,Female,47.0,5,0.0,2,1.0,0.0,103787.28,0
32755,15757777,Eluemuno,807,Spain,Male,33.0,8,0.0,1,1.0,1.0,7666.73,0
32756,15757865,Teng,662,France,Female,33.0,3,0.0,2,0.0,1.0,118528.78,0
32757,15713596,T'ien,687,France,Male,35.0,7,80732.04,1,0.0,0.0,175853.99,0
32758,15659843,Ugochukwutubelum,683,France,Female,56.0,8,92340.61,1,1.0,0.0,152883.95,1
32759,15795570,Milano,747,Spain,Female,44.0,1,113873.33,2,1.0,0.0,38652.96,0
32760,15587584,McWilliams,807,France,Female,46.0,7,0.0,1,1.0,1.0,163550.58,0
32761,15730137,Udegbulam,710,Spain,Male,34.0,5,0.0,2,1.0,0.0,72990.62,0
32762,15603784,T'ien,806,France,Male,27.0,4,0.0,2,1.0,1.0,123899.15,0
32763,15654964,Tuan,637,France,Female,35.0,7,0.0,1,1.0,0.0,823.84,0
32764,15746183,O'Callaghan,678,Spain,Female,24.0,8,0.0,2,1.0,0.0,130861.95,0
32765,15701265,Frewin,691,Spain,Female,50.0,7,0.0,2,0.0,0.0,161253.79,0
32766,15651943,Richards,580,Spain,Female,65.0,1,0.0,2,0.0,0.0,103182.46,1
32767,15673580,Tien,586,Spain,Female,40.0,9,0.0,2,1.0,0.0,161437.07,0
32768,15572706,Nwabugwu,752,Spain,Female,34.0,4,0.0,1,1.0,0.0,172459.39,0
32769,15742903,Okwudiliolisa,682,Germany,Male,40.0,5,106723.28,1,1.0,0.0,101704.19,0
32770,15792228,Onwumelu,748,France,Male,60.0,0,152335.7,1,1.0,1.0,126743.33,0
32771,15685576,Onio,568,France,Male,34.0,1,0.0,2,1.0,1.0,159830.23,0
32772,15748589,DeRose,573,France,Male,46.0,9,0.0,3,1.0,0.0,51999.5,1
32773,15750776,Genovese,591,France,Male,36.0,6,164850.54,1,1.0,1.0,62722.44,0
32774,15676937,Nnamdi,494,France,Female,39.0,7,0.0,2,1.0,0.0,176844.82,0
32775,15708713,Hsia,727,France,Male,36.0,8,123871.18,1,1.0,0.0,8982.78,0
32776,15764293,Konovalova,490,France,Male,34.0,1,0.0,2,1.0,1.0,80792.83,0
32777,15730273,Milanesi,686,Spain,Male,32.0,8,0.0,2,1.0,0.0,132403.31,0
32778,15738889,T'ao,687,France,Female,37.0,1,0.0,2,1.0,0.0,158028.36,0
32779,15627484,Okwuoma,850,France,Female,34.0,8,91286.47,1,1.0,1.0,127630.88,0
32780,15573077,Fan,706,France,Female,33.0,1,0.0,2,1.0,0.0,157569.9,0
32781,15702937,Udegbunam,686,France,Female,25.0,9,0.0,1,1.0,0.0,183584.12,0
32782,15789548,Padovano,696,Spain,Female,41.0,4,0.0,2,1.0,1.0,66469.2,0
32783,15752622,Okonkwo,696,France,Male,32.0,8,107238.85,1,1.0,0.0,106564.79,0
32784,15797767,Ikedinachukwu,600,France,Female,49.0,6,0.0,1,1.0,0.0,148087.88,0
32785,15647838,Su,646,France,Male,38.0,3,137654.05,1,1.0,1.0,123697.95,1
32786,15790564,She,850,France,Male,35.0,5,0.0,2,1.0,0.0,181918.26,0
32787,15618446,Ndubuagha,714,Germany,Male,49.0,3,116646.22,1,1.0,0.0,152643.28,1
32788,15651144,Chin,714,Germany,Male,33.0,1,127837.49,1,1.0,0.0,161657.92,0
32789,15755678,Kirby,787,Germany,Male,25.0,2,142400.77,2,1.0,1.0,28228.35,0
32790,15593324,Pinto,663,Germany,Female,43.0,1,102800.27,1,1.0,1.0,121506.94,1
32791,15733476,Gonzalez,666,Spain,Male,30.0,6,0.0,2,1.0,0.0,176692.87,0
32792,15802486,Tuan,632,France,Male,45.0,1,0.0,2,1.0,0.0,131667.33,0
32793,15805955,Ch'ang,682,Germany,Female,42.0,6,154593.93,1,1.0,0.0,134770.97,1
32794,15694890,Onyeoruru,711,France,Female,35.0,5,91857.46,1,1.0,1.0,161838.25,0
32795,15683522,T'ien,850,Germany,Male,34.0,6,90963.39,2,1.0,0.0,123870.97,0
32796,15751201,Chidiegwu,707,Germany,Male,43.0,0,150412.11,1,1.0,1.0,156774.01,1
32797,15715297,Yuan,754,France,Female,35.0,2,0.0,2,1.0,1.0,86797.41,0
32798,15628144,Nnanna,705,Germany,Female,48.0,4,117467.59,1,1.0,0.0,101314.76,1
32799,15598088,Chan,594,Germany,Female,32.0,6,132628.98,1,1.0,0.0,32996.89,1
32800,15795571,Patterson,741,Spain,Female,40.0,3,94153.56,1,1.0,1.0,120115.5,0
32801,15582741,Hsu,594,Spain,Male,36.0,10,0.0,2,1.0,0.0,126515.86,0
32802,15719017,Donaldson,672,France,Female,34.0,1,0.0,2,1.0,1.0,16245.25,0
32803,15798895,Ch'ien,689,France,Male,35.0,3,141581.08,1,1.0,1.0,183569.25,0
32804,15679966,P'eng,679,France,Female,66.0,8,0.0,2,1.0,1.0,108499.67,0
32805,15641110,Shih,703,Spain,Female,37.0,6,0.0,2,1.0,1.0,140856.39,0
32806,15788448,Ojiofor,635,Spain,Female,30.0,9,161802.92,1,1.0,1.0,171922.92,0
32807,15612030,Udegbulam,654,France,Female,46.0,9,0.0,2,1.0,0.0,100240.2,1
32808,15741092,Sagese,731,France,Male,29.0,6,0.0,2,1.0,1.0,74917.64,0
32809,15682084,Chinomso,607,France,Male,31.0,9,0.0,2,1.0,0.0,36145.53,0
32810,15706552,Fanucci,686,Spain,Female,59.0,4,93822.69,2,0.0,1.0,164581.09,1
32811,15705918,Zikoranachidimma,728,France,Male,34.0,1,97325.17,1,0.0,0.0,117033.39,0
32812,15753531,Clements,645,Spain,Male,34.0,5,0.0,2,0.0,1.0,46736.28,0
32813,15629603,Chuang,607,Spain,Male,35.0,9,0.0,2,1.0,1.0,43196.5,0
32814,15755642,Bulgakov,583,France,Female,34.0,7,0.0,2,1.0,0.0,102908.91,0
32815,15583549,Smith,773,France,Female,37.0,1,0.0,2,1.0,0.0,69263.31,0
32816,15702298,Smith,650,France,Female,34.0,5,106005.54,1,1.0,0.0,142995.32,0
32817,15679642,Chuang,631,Germany,Female,33.0,6,185966.64,1,1.0,0.0,115818.51,1
32818,15778089,Stevenson,559,Germany,Male,43.0,7,135095.47,2,1.0,0.0,14073.11,0
32819,15610002,Chidubem,802,Spain,Male,27.0,1,0.0,2,1.0,0.0,134626.3,0
32820,15717770,Marcelo,850,France,Female,55.0,3,0.0,1,0.0,0.0,171762.87,0
32821,15573599,Yu,643,Spain,Female,35.0,7,147285.52,2,1.0,1.0,86372.24,0
32822,15737071,Lai,681,France,Female,37.0,7,0.0,2,0.0,1.0,75578.67,0
32823,15812850,Stradford,628,France,Male,33.0,3,0.0,2,1.0,1.0,85890.75,0
32824,15796480,Reilly,687,France,Female,26.0,2,0.0,2,0.0,1.0,145411.39,0
32825,15747677,Trevisani,713,France,Male,38.0,2,0.0,2,0.0,0.0,146041.45,0
32826,15639265,Cawthorne,850,Spain,Male,44.0,5,126113.28,2,0.0,0.0,112777.38,0
32827,15603830,Rios,754,France,Female,29.0,8,0.0,2,0.0,0.0,114006.02,0
32828,15603741,Shen,696,Germany,Male,51.0,3,106901.42,1,1.0,0.0,98810.78,1
32829,15584749,Chigozie,577,Spain,Male,40.0,1,0.0,1,1.0,0.0,16897.19,0
32830,15761168,Martin,706,France,Male,49.0,6,121152.05,1,0.0,1.0,72577.33,1
32831,15734765,Lucchesi,707,France,Female,44.0,10,0.0,2,1.0,0.0,143535.37,0
32832,15683816,Hsueh,599,France,Female,34.0,4,0.0,2,1.0,0.0,172790.02,0
32833,15607301,Lucciano,757,France,Male,29.0,8,92711.66,1,1.0,0.0,109633.41,0
32834,15619343,Tsou,545,Germany,Male,37.0,3,101455.7,1,1.0,0.0,172033.57,0
32835,15576085,P'eng,599,France,Female,38.0,9,0.0,2,1.0,0.0,55313.51,0
32836,15618363,Nixon,659,Germany,Female,31.0,8,82916.48,1,1.0,1.0,84133.48,0
32837,15590078,Okechukwu,667,France,Male,37.0,3,0.0,2,1.0,1.0,157891.11,0
32838,15681554,L?,521,Germany,Male,37.0,8,93922.8,2,1.0,0.0,179904.38,0
32839,15785975,Mason,525,Spain,Female,39.0,3,0.0,2,0.0,1.0,168034.9,0
32840,15570194,K'ung,758,Spain,Female,37.0,9,0.0,2,1.0,1.0,131177.9,0
32841,15801767,Hurst,618,France,Female,37.0,7,0.0,2,1.0,0.0,151316.37,0
32842,15664615,Nnachetam,582,Spain,Male,26.0,5,136650.89,1,1.0,1.0,41865.72,1
32843,15639357,Onyemachukwu,622,Spain,Female,41.0,6,0.0,2,1.0,1.0,142797.5,0
32844,15795936,Lung,679,France,Female,35.0,4,0.0,2,1.0,0.0,84531.79,0
32845,15588341,Chigozie,647,Spain,Male,47.0,10,99835.17,1,0.0,0.0,89103.05,1
32846,15806924,Tsao,648,Germany,Female,36.0,5,112615.61,1,1.0,1.0,27274.9,0
32847,15641158,Onuora,567,France,Male,36.0,9,0.0,2,1.0,0.0,88827.67,0
32848,15566594,Onwuamaeze,487,France,Male,29.0,2,0.0,2,1.0,0.0,49492.15,0
32849,15579706,Grosse,762,France,Male,28.0,8,153040.82,1,1.0,1.0,175067.56,0
32850,15695465,Gibson,638,Germany,Female,36.0,3,65253.07,2,1.0,0.0,28737.78,0
32851,15747168,Pape,637,France,Female,40.0,2,0.0,1,1.0,0.0,164768.15,1
32852,15782404,Hughes,487,France,Female,34.0,2,96019.5,1,1.0,0.0,9085.0,0
32853,15691863,Cody,751,France,Female,40.0,3,0.0,2,1.0,1.0,84175.34,0
32854,15618231,Onyemachukwu,703,France,Male,37.0,1,84430.06,2,1.0,1.0,107857.06,0
32855,15705739,Calabrese,748,France,Male,38.0,5,82729.49,1,0.0,0.0,180712.28,0
32856,15766205,Maclean,685,Spain,Male,42.0,8,0.0,2,0.0,0.0,175076.55,1
32857,15671917,Lo,790,France,Female,28.0,5,0.0,2,1.0,1.0,142957.04,0
32858,15790829,Brookes,677,Spain,Female,50.0,2,160761.41,2,1.0,1.0,158531.01,0
32859,15788118,Shih,807,France,Female,41.0,2,0.0,2,1.0,0.0,135875.51,0
32860,15787830,Naylor,657,Germany,Female,39.0,1,108589.47,1,1.0,1.0,184839.7,1
32861,15589974,Hsia,712,Germany,Female,43.0,9,161371.6,2,0.0,0.0,182724.6,0
32862,15791958,Trevisani,591,France,Male,44.0,4,0.0,1,1.0,0.0,132973.31,0
32863,15697310,Chidimma,662,Germany,Female,50.0,2,107927.99,2,1.0,0.0,151429.99,1
32864,15769781,Nucci,699,Spain,Female,25.0,8,115406.97,1,1.0,0.0,52404.47,0
32865,15643487,Ibezimako,573,France,Female,39.0,6,0.0,2,1.0,1.0,82796.29,0
32866,15640627,Niu,679,Spain,Male,36.0,4,0.0,1,0.0,1.0,172939.3,1
32867,15624893,Chinwemma,725,France,Male,39.0,1,92889.21,2,1.0,0.0,127530.16,0
32868,15802869,Groves,654,Germany,Female,35.0,6,115796.7,2,1.0,1.0,160526.36,0
32869,15774936,She,841,France,Male,34.0,2,0.0,2,0.0,1.0,193093.77,0
32870,15565891,Chien,838,Germany,Male,45.0,2,128981.07,1,0.0,0.0,54416.18,1
32871,15750181,Y?an,550,Germany,Female,32.0,8,105627.95,1,1.0,0.0,120512.09,0
32872,15797081,Goloubev,611,Spain,Female,32.0,0,0.0,2,1.0,0.0,126675.62,0
32873,15588406,Chiemenam,574,France,Female,37.0,4,0.0,2,1.0,0.0,32262.28,0
32874,15630920,Trevisani,617,Spain,Female,46.0,4,0.0,1,1.0,0.0,92621.9,1
32875,15595883,Aksenov,748,France,Male,41.0,5,0.0,2,1.0,0.0,9984.4,0
32876,15804468,Teng,588,Germany,Female,45.0,7,115062.1,3,1.0,0.0,124492.16,1
32877,15746802,Onio,477,France,Female,30.0,2,0.0,2,1.0,0.0,194144.45,0
32878,15712604,Folliero,683,Spain,Male,43.0,7,0.0,1,1.0,1.0,119782.89,0
32879,15596713,H?,651,Spain,Female,29.0,5,99835.15,1,1.0,1.0,149913.84,0
32880,15723481,Wright,585,Spain,Female,38.0,8,0.0,2,0.0,0.0,41823.22,0
32881,15605067,Iadanza,838,Spain,Female,46.0,9,0.0,1,1.0,1.0,102021.39,1
32882,15772421,Chiu,764,Spain,Male,27.0,4,129321.44,1,1.0,1.0,29217.37,0
32883,15651389,Wright,722,France,Male,21.0,8,0.0,1,1.0,0.0,163327.27,1
32884,15766355,Iheanacho,704,France,Female,41.0,5,0.0,2,1.0,0.0,70500.48,0
32885,15786463,Ndubueze,655,France,Male,36.0,2,0.0,2,1.0,1.0,88965.84,0
32886,15677377,Baresi,488,Spain,Female,31.0,9,141827.75,1,1.0,1.0,149920.99,0
32887,15791867,Y?,803,France,Female,30.0,7,0.0,2,1.0,0.0,179843.33,0
32888,15748649,Mazzi,629,France,Female,48.0,6,0.0,1,1.0,0.0,141023.01,1
32889,15568025,Hsueh,758,Germany,Male,51.0,5,126285.73,1,1.0,1.0,116520.07,1
32890,15585843,Onyemauchechukwu,605,France,Male,34.0,9,0.0,2,1.0,1.0,171037.69,0
32891,15763065,Hsia,613,France,Female,49.0,2,0.0,1,1.0,0.0,151211.96,0
32892,15714485,Udinese,774,Spain,Male,26.0,3,85891.55,1,1.0,1.0,74135.48,0
32893,15642530,Folliero,792,France,Male,29.0,2,0.0,2,1.0,0.0,92888.52,0
32894,15648067,Mancini,594,Spain,Female,31.0,1,0.0,2,1.0,1.0,90547.94,0
32895,15726234,Hsia,605,Germany,Male,37.0,8,135643.4,2,1.0,0.0,103381.02,0
32896,15715519,Pinto,648,Germany,Male,41.0,4,98955.87,1,1.0,0.0,146821.42,0
32897,15625942,Chu,667,Germany,Female,28.0,1,133871.05,2,1.0,1.0,172665.21,0
32898,15768006,Wu,654,France,Female,31.0,4,152303.8,1,1.0,1.0,120586.32,0
32899,15793034,Pisani,587,France,Female,71.0,9,0.0,1,1.0,1.0,52319.99,0
32900,15724853,Capon,485,France,Male,50.0,4,0.0,2,1.0,1.0,170226.47,0
32901,15793857,Ch'ang,619,Germany,Male,29.0,7,127570.93,2,1.0,1.0,199203.04,0
32902,15806964,Lettiere,578,Germany,Female,38.0,4,110527.17,2,1.0,1.0,163757.29,0
32903,15684921,Vicars,850,France,Male,43.0,3,0.0,2,0.0,1.0,2465.8,0
32904,15811877,Yermakova,516,France,Male,26.0,5,0.0,1,0.0,1.0,158313.87,0
32905,15788126,Toscani,569,France,Male,43.0,2,0.0,2,1.0,1.0,172524.51,0
32906,15796351,Lu,603,France,Female,35.0,7,0.0,2,1.0,0.0,130379.5,0
32907,15804862,Ibezimako,639,France,Female,35.0,9,0.0,2,1.0,1.0,72350.84,0
32908,15676521,Chikelu,659,Germany,Male,37.0,10,122088.67,2,1.0,0.0,77977.69,0
32909,15741031,Boulger,655,Spain,Male,42.0,6,0.0,2,1.0,0.0,72370.46,0
32910,15772412,McLean,706,France,Female,45.0,8,0.0,2,0.0,0.0,136837.97,0
32911,15711386,Ross,724,France,Male,64.0,6,0.0,2,0.0,1.0,64729.51,0
32912,15601892,Hunter,563,France,Male,33.0,8,0.0,1,0.0,1.0,68815.05,1
32913,15756901,Yeh,682,France,Female,40.0,6,0.0,1,1.0,0.0,80425.84,1
32914,15806838,Uspensky,699,Germany,Male,35.0,4,113958.35,1,1.0,0.0,178028.8,0
32915,15786418,Ozerova,696,Spain,Male,50.0,1,0.0,1,1.0,0.0,172031.22,1
32916,15613712,Kozlova,683,France,Male,30.0,5,44928.88,1,1.0,1.0,10771.46,0
32917,15775662,Narelle,571,France,Male,42.0,2,0.0,1,0.0,1.0,155721.15,0
32918,15668081,Chidumaga,651,Germany,Male,43.0,3,141204.56,1,1.0,0.0,85982.64,1
32919,15589329,Shih,850,France,Female,26.0,2,0.0,2,1.0,1.0,97633.93,0
32920,15794498,White,724,France,Female,34.0,1,0.0,2,1.0,1.0,152876.69,0
32921,15728706,Yobanna,691,Spain,Male,35.0,2,0.0,2,0.0,1.0,153698.48,0
32922,15741403,Nnonso,690,France,Male,34.0,6,107968.73,2,1.0,0.0,164064.52,0
32923,15644753,Tien,679,Spain,Female,56.0,5,0.0,1,1.0,1.0,173365.89,1
32924,15732997,Pethard,763,Spain,Male,37.0,8,135851.24,1,1.0,1.0,161425.26,0
32925,15644724,Hs?,639,France,Male,31.0,10,0.0,2,1.0,0.0,72849.31,0
32926,15655175,Chizoba,702,Germany,Female,37.0,10,151223.88,1,0.0,0.0,177852.19,0
32927,15634968,Hsia,815,France,Male,28.0,2,122908.88,1,0.0,0.0,161578.28,0
32928,15751333,Atkinson,635,France,Female,36.0,2,0.0,2,0.0,1.0,167749.54,0
32929,15685300,Milne,667,Germany,Female,35.0,1,117791.06,1,1.0,1.0,156853.99,0
32930,15637240,Wei,541,France,Male,46.0,6,124547.13,2,1.0,0.0,94499.06,0
32931,15592765,Ts'ai,633,France,Female,33.0,1,0.0,2,1.0,1.0,93882.35,0
32932,15712338,Okwudiliolisa,627,Spain,Female,33.0,3,0.0,2,1.0,0.0,161316.5,0
